"active";"category_name";"reference";"name";"color";"description";"price";"quantity";"picture_link"
1;"Maillots de bain";"L058vpb-XL";"Maillot de bain ""Frange"" vert pastel";"vert";"Maillot de bain bandeau ""Frange"" vert pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4253-6736-thickbox/maillot-de-bain-frange-vert-pastel.jpg"
1;"Maillots de bain";"L058vp-S";"Maillot de bain ""Frange"" vert pastel";"vert";"Maillot de bain bandeau ""Frange"" vert pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4253-6736-thickbox/maillot-de-bain-frange-vert-pastel.jpg"
1;"Maillots de bain";"L058vp-M";"Maillot de bain ""Frange"" vert pastel";"vert";"Maillot de bain bandeau ""Frange"" vert pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4253-6736-thickbox/maillot-de-bain-frange-vert-pastel.jpg"
1;"Maillots de bain";"L058vp-L";"Maillot de bain ""Frange"" vert pastel";"vert";"Maillot de bain bandeau ""Frange"" vert pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4253-6736-thickbox/maillot-de-bain-frange-vert-pastel.jpg"
1;"Maillots de bain";"L058vp-XL";"Maillot de bain ""Frange"" vert pastel";"vert";"Maillot de bain bandeau ""Frange"" vert pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4253-6736-thickbox/maillot-de-bain-frange-vert-pastel.jpg"
1;"Maillots de bain";"L058bpb-XL";"Maillot de bain ""Frange"" bleu pastel";"Bleu Clair";"Maillot de bain bandeau ""Frange"" bleu pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4254-6739-thickbox/maillot-de-bain-frange-bleu-pastel.jpg"
1;"Maillots de bain";"L058bp-S";"Maillot de bain ""Frange"" bleu pastel";"Bleu Clair";"Maillot de bain bandeau ""Frange"" bleu pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4254-6739-thickbox/maillot-de-bain-frange-bleu-pastel.jpg"
1;"Maillots de bain";"L058bp-M";"Maillot de bain ""Frange"" bleu pastel";"Bleu Clair";"Maillot de bain bandeau ""Frange"" bleu pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";1;"http://www.chantefeuille.fr/4254-6739-thickbox/maillot-de-bain-frange-bleu-pastel.jpg"
1;"Maillots de bain";"L058bp-L";"Maillot de bain ""Frange"" bleu pastel";"Bleu Clair";"Maillot de bain bandeau ""Frange"" bleu pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";1;"http://www.chantefeuille.fr/4254-6739-thickbox/maillot-de-bain-frange-bleu-pastel.jpg"
1;"Maillots de bain";"L058bp-XL";"Maillot de bain ""Frange"" bleu pastel";"Bleu Clair";"Maillot de bain bandeau ""Frange"" bleu pastel. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4254-6739-thickbox/maillot-de-bain-frange-bleu-pastel.jpg"
1;"Maillots de bain";"L058bmb-XL";"Maillot de bain ""Frange"" bleu marine";"bleu";"Maillot de bain bandeau ""Frange"" bleu marine. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4255-6742-thickbox/maillot-de-bain-frange-bleu-marine.jpg"
1;"Maillots de bain";"L058bm-S";"Maillot de bain ""Frange"" bleu marine";"bleu";"Maillot de bain bandeau ""Frange"" bleu marine. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";1;"http://www.chantefeuille.fr/4255-6742-thickbox/maillot-de-bain-frange-bleu-marine.jpg"
1;"Maillots de bain";"L058bm-M";"Maillot de bain ""Frange"" bleu marine";"bleu";"Maillot de bain bandeau ""Frange"" bleu marine. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";1;"http://www.chantefeuille.fr/4255-6742-thickbox/maillot-de-bain-frange-bleu-marine.jpg"
1;"Maillots de bain";"L058bm-L";"Maillot de bain ""Frange"" bleu marine";"bleu";"Maillot de bain bandeau ""Frange"" bleu marine. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4255-6742-thickbox/maillot-de-bain-frange-bleu-marine.jpg"
1;"Maillots de bain";"L058bm-XL";"Maillot de bain ""Frange"" bleu marine";"bleu";"Maillot de bain bandeau ""Frange"" bleu marine. Rembourré avec coque amovible. Tout de cou amovible et se noue dans le dos.Composition: 82% Nylon - 18% Elasthane.";"15.00";0;"http://www.chantefeuille.fr/4255-6742-thickbox/maillot-de-bain-frange-bleu-marine.jpg"
1;"Maillots de bain";"mayab-SM";"Maillot de bain ""Maya"" bleu";"bleu";"Maillot de bain bandeau ""Maya"" noir et bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4260-6780-thickbox/maillot-de-bain-maya-bleu.jpg"
1;"Maillots de bain";"mayab-ML";"Maillot de bain ""Maya"" bleu";"bleu";"Maillot de bain bandeau ""Maya"" noir et bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4260-6780-thickbox/maillot-de-bain-maya-bleu.jpg"
1;"Maillots de bain";"mayab-LXL";"Maillot de bain ""Maya"" bleu";"bleu";"Maillot de bain bandeau ""Maya"" noir et bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4260-6780-thickbox/maillot-de-bain-maya-bleu.jpg"
1;"Maillots de bain";"mayab-XLXXL";"Maillot de bain ""Maya"" bleu";"bleu";"Maillot de bain bandeau ""Maya"" noir et bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4260-6780-thickbox/maillot-de-bain-maya-bleu.jpg"
1;"Maillots de bain";"mayaj-ML";"Maillot de bain ""Maya"" jaune";"jaune";"Maillot de bain bandeau ""Maya"" noir et jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4261-6782-thickbox/maillot-de-bain-maya-jaune.jpg"
1;"Maillots de bain";"mayaj-LXL";"Maillot de bain ""Maya"" jaune";"jaune";"Maillot de bain bandeau ""Maya"" noir et jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4261-6782-thickbox/maillot-de-bain-maya-jaune.jpg"
1;"Maillots de bain";"mayaj-XLXXL";"Maillot de bain ""Maya"" jaune";"jaune";"Maillot de bain bandeau ""Maya"" noir et jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4261-6782-thickbox/maillot-de-bain-maya-jaune.jpg"
1;"Maillots de bain";"mayaj-SM";"Maillot de bain ""Maya"" jaune";"jaune";"Maillot de bain bandeau ""Maya"" noir et jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4261-6782-thickbox/maillot-de-bain-maya-jaune.jpg"
1;"Maillots de bain";"mayar-SM";"Maillot de bain ""Maya"" rouge";"rouge";"Maillot de bain bandeau ""Maya"" noir et rouge. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4262-6784-thickbox/maillot-de-bain-maya-rouge.jpg"
1;"Maillots de bain";"mayar-ML";"Maillot de bain ""Maya"" rouge";"rouge";"Maillot de bain bandeau ""Maya"" noir et rouge. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4262-6784-thickbox/maillot-de-bain-maya-rouge.jpg"
1;"Maillots de bain";"mayar-LXL";"Maillot de bain ""Maya"" rouge";"rouge";"Maillot de bain bandeau ""Maya"" noir et rouge. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";1;"http://www.chantefeuille.fr/4262-6784-thickbox/maillot-de-bain-maya-rouge.jpg"
1;"Maillots de bain";"mayar-XLXXL";"Maillot de bain ""Maya"" rouge";"rouge";"Maillot de bain bandeau ""Maya"" noir et rouge. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4262-6784-thickbox/maillot-de-bain-maya-rouge.jpg"
1;"Maillots de bain";"mayav-SM";"Maillot de bain ""Maya"" vert";"vert";"Maillot de bain bandeau ""Maya"" noir et vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4263-6786-thickbox/maillot-de-bain-maya-vert.jpg"
1;"Maillots de bain";"mayav-ML";"Maillot de bain ""Maya"" vert";"vert";"Maillot de bain bandeau ""Maya"" noir et vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4263-6786-thickbox/maillot-de-bain-maya-vert.jpg"
1;"Maillots de bain";"mayav-LXL";"Maillot de bain ""Maya"" vert";"vert";"Maillot de bain bandeau ""Maya"" noir et vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4263-6786-thickbox/maillot-de-bain-maya-vert.jpg"
1;"Maillots de bain";"mayav-XLXXL";"Maillot de bain ""Maya"" vert";"vert";"Maillot de bain bandeau ""Maya"" noir et vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/4263-6786-thickbox/maillot-de-bain-maya-vert.jpg"
1;"Maillots de bain";"bandeauv-SM";"Maillot de bain ""Bandeau"" vert";"vert";"Maillot de bain bandeau vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4268-6796-thickbox/maillot-de-bain-bandeau-vert.jpg"
1;"Maillots de bain";"bandeauv-ML";"Maillot de bain ""Bandeau"" vert";"vert";"Maillot de bain bandeau vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4268-6796-thickbox/maillot-de-bain-bandeau-vert.jpg"
1;"Maillots de bain";"bandeauv-LXL";"Maillot de bain ""Bandeau"" vert";"vert";"Maillot de bain bandeau vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4268-6796-thickbox/maillot-de-bain-bandeau-vert.jpg"
1;"Maillots de bain";"bandeauv-XLXXL";"Maillot de bain ""Bandeau"" vert";"vert";"Maillot de bain bandeau vert. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4268-6796-thickbox/maillot-de-bain-bandeau-vert.jpg"
1;"Maillots de bain";"bandeauj-SM";"Maillot de bain ""Bandeau"" jaune";"jaune";"Maillot de bain bandeau jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4269-6798-thickbox/maillot-de-bain-bandeau-jaune.jpg"
1;"Maillots de bain";"bandeauj-ML";"Maillot de bain ""Bandeau"" jaune";"jaune";"Maillot de bain bandeau jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4269-6798-thickbox/maillot-de-bain-bandeau-jaune.jpg"
1;"Maillots de bain";"bandeauj-LXL";"Maillot de bain ""Bandeau"" jaune";"jaune";"Maillot de bain bandeau jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4269-6798-thickbox/maillot-de-bain-bandeau-jaune.jpg"
1;"Maillots de bain";"bandeauj-XLXXL";"Maillot de bain ""Bandeau"" jaune";"jaune";"Maillot de bain bandeau jaune. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";3;"http://www.chantefeuille.fr/4269-6798-thickbox/maillot-de-bain-bandeau-jaune.jpg"
1;"Maillots de bain";"bandeaun-SM";"Maillot de bain ""Bandeau"" noire";"noir";"Maillot de bain bandeau noir. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4270-6800-thickbox/maillot-de-bain-bandeau-noire.jpg"
1;"Maillots de bain";"bandeaun-ML";"Maillot de bain ""Bandeau"" noire";"noir";"Maillot de bain bandeau noir. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";4;"http://www.chantefeuille.fr/4270-6800-thickbox/maillot-de-bain-bandeau-noire.jpg"
1;"Maillots de bain";"bandeaun-LXL";"Maillot de bain ""Bandeau"" noire";"noir";"Maillot de bain bandeau noir. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4270-6800-thickbox/maillot-de-bain-bandeau-noire.jpg"
1;"Maillots de bain";"bandeaun-XLXXL";"Maillot de bain ""Bandeau"" noire";"noir";"Maillot de bain bandeau noir. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4270-6800-thickbox/maillot-de-bain-bandeau-noire.jpg"
1;"Maillots de bain";"bandeaub-SM";"Maillot de bain ""Bandeau"" bleu";"bleu";"Maillot de bain bandeau bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4271-6802-thickbox/maillot-de-bain-bandeau-bleu.jpg"
1;"Maillots de bain";"bandeaub-ML";"Maillot de bain ""Bandeau"" bleu";"bleu";"Maillot de bain bandeau bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4271-6802-thickbox/maillot-de-bain-bandeau-bleu.jpg"
1;"Maillots de bain";"bandeaub-LXL";"Maillot de bain ""Bandeau"" bleu";"bleu";"Maillot de bain bandeau bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4271-6802-thickbox/maillot-de-bain-bandeau-bleu.jpg"
1;"Maillots de bain";"bandeaub-XLXXL";"Maillot de bain ""Bandeau"" bleu";"bleu";"Maillot de bain bandeau bleu. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4271-6802-thickbox/maillot-de-bain-bandeau-bleu.jpg"
1;"Maillots de bain";"bandeaur-SM";"Maillot de bain ""Bandeau"" rouge corail";"corail";"Maillot de bain bandeau rouge corail. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4272-6804-thickbox/maillot-de-bain-bandeau-rouge-corail.jpg"
1;"Maillots de bain";"bandeaur-ML";"Maillot de bain ""Bandeau"" rouge corail";"corail";"Maillot de bain bandeau rouge corail. Bandeau avec coque cousu pour un bon maintien. Se noue dans le dos et autour du cou, tour de cou amovible. Culotte assorti, se noue sur les côtés. Composition: 83% Polyester - 17% Elasthane.";"12.00";5;"http://www.chantefeuille.fr/4272-6804-thickbox/maillot-de-bain-bandeau-rouge-corail.jpg"
