"sku","ps_url","cost","supplier","price"
"ESP4152","fetish/370-robe-noire-effet-cuir.html","34.540000","Starnet","76.000000"
"ESP4133","clubwear/371-robe-vertical-beauty.html","25.190000","Starnet","55.400000"
"8594","robe-libertine/372-jupe-fourreau-en-dentelle-transparente-elise.html","22.680000",,"56.000000"
"8598","fetish/373-robe-courte-fetish-en-lycra-wetlook-stella.html","27.590000","Busix-pro","69.000000"
"8603","robe-libertine/374-robe-noire-courte-olivia.html","26.330000","Busix-pro","66.000000"
"8604","robe-libertine/375-tunique-tulle-noire-transparente-ninon.html","20.410000","Busix-pro","51.000000"
"8612","fetish/376-jupe-fetish-warrior-pour-homme-david.html","23.060000","Busix-pro","58.000000"
"8611","fetish/377-short-fetish-moulant-en-wetlook-brillant-tristan.html","16.880000","Busix-pro","42.000000"
"8610","marque/378-short-fetish-pour-homme-zippe-nolan.html","18.140000","Busix-pro","45.000000"
"8609","fetish/379-pantalon-fetish-wetlook-pour-homme-zippe-sacha.html","77.000000","Busix-pro","30.870000"
"8607","fetish/380-jupe-fetish-pour-homme-a-boucles-adam.html","24.320000","Busix-pro","61.000000"
"8608","home/381-tee-shirt-fetish-manches-longues-pour-homme-axel.html","23.060000","Busix-pro","58.000000"
"8628","fetish/382-top-fetish-femme-manches-courtes-livie.html","21.170000","Busix-pro","53.000000"
"8625","home/383-mitaines-longues-tulle-noir-gabrielle.html","12.310000","Busix-pro","31.000000"
"8624","robe-libertine/384-ensemble-coquin-amandine.html","28.350000","Busix-pro","71.000000"
"8621","robe-libertine/385-robe-libertine-noire-dos-nu-adele.html","25.330000","Busix-pro","63.000000"
"8605","fetish/386-mini-jupe-fetish-kenza.html","20.160000","Busix-pro","49.950000"
"8614","fetish/390-serre-taille-a-jarretelles-fetish-noir-et-transparent-claudine.html","24.700000","Busix-pro","61.000000"
"8613","robe-libertine/391-robe-fetish-ou-libertine-noire-robe-transparente-lucie.html","24.070000","Busix-pro","59.500000"
"9697","robe-libertine/395-robe-libertine-reversible.html","14.900000","Silamoda","31.200000"
"9688-STM025","robe-libertine/396-robe-noire-luisante-dos-transparent-a-pois.html","20.960000","Silamoda","46.000000"
"9726-STM003","robe-libertine/397-robe-noire-effet-lycra-ultra-sexy-avec-jarretelles.html","19.500000","Silamoda","43.000000"
"9735-STM019","robe-libertine/398-robe-noire-robe-nylon-avec-decollete-et-dos-effiles.html","18.450000","Silamoda","39.500000"
"9658-STM006","clubwear/399-robe-rose-tres-decolletee-en-sequin.html","21.000000","Silamoda","45.000000"
"9657-STM008","clubwear/400-robe-noire-effet-disco-avec-dos-transparent.html","19.800000","Silamoda","43.000000"
"9695-STM053","robe-libertine/401-robe-clubbing-ajouree-asymetrique.html","14.900000","Silamoda","32.800000"
"TSS023","clubwear/402-robe-bustier-cotes-resille-argentes.html","16.900000","Silamoda","37.200000"
